source,listing_id,title,rent_gross_chf,rent_net_chf,rent_charges_chf,rooms,living_space_m2,floor,year_built,street,zip,city,lat,lon,url,object_type,description,attributes,is_furnished,year_renovated,moving_date
flatfox,86394939,,1200,,,2.0,,,,Obere Heslibachstrasse,8700,Küsnacht ZH,47.313004742103,8.588901771281,https://flatfox.ch/de/wohnung/obere-heslibachstrasse-8700-kusnacht-zh/86394939/,APARTMENT,"Sei gegrüsst, Per Sofort (Samstag/Sonntag)   
  
Herzige 2.5 Zimmerwohnung Dachstock mit schöner Aussicht, wie auch ruhig gelegen befristet für 2 Monate bis kurz vor ende November. Noch unklar wenn Wohnungsübergabe ist ende November..   
könnte cirka 27. bis 30. November sein.   
WEGEN RENOVATION.   
  
bevorzugt leer aber kann allenfalls für einen unkosten beitrag möbliert vermietet werden.   
  
Ohne geschirrspülmaschine   
Ohne Waschmaschine,   
Ausser wird bevorzugt dann aber 50.- Fr pro monat extra. (selber auch gemietet)   
  
Plus Caution 600.-   
  
zu fuss 10min Erlenbach Bahnhof, Migros&Coop.;   
15min Küsnacht Bahnhof und co.   
  
lg Dani   
  
English bellow   
  
from this weekend (Saturday/Sunday)   
  
Charming 2.5-room attic apartment with a lovely view and a quiet location; available for a fixed term of 2 months, ending shortly before the end of November. The exact date for handing over the apartment at the end of November is not yet certain.   
It could be around November 27th to 30th.   
DUE TO RENOVATION.   
  
Preferably unfurnished, though it could potentially be rented furnished at no extra cost.   
  
No dishwasher.   
No washing machine;   
However, a washing machine is an option (I rent it myself) for an extra CHF 50 per month.   
  
plus deposit 600.-   
  
kind regards   
  
Dani",,False,,
flatfox,86394947,,2817,,,4.0,105,,,Im Fronberg,8172,Niederglatt ZH,47.487465842104,8.499181771283,https://flatfox.ch/de/wohnung/im-fronberg-8172-niederglatt-zh/86394947/,APARTMENT,"Modernes Wohnglück in Niederglatt ZH - 4.5-Zimmer-Wohnung mit grosser Terrasse   
Suchen Sie ein lichtdurchflutetes Zuhause mit durchdachtem Grundriss, stilvoller Ausstattung und hohem Komfort? Diese attraktive 4.5-Zimmer-Wohnung im 1. Obergeschoss (West-Ausrichtung) überzeugt durch grosszügige Räume, moderne Technik und eine erstklassige Aufteilung und ist per Ende Oktober 2026 verfügbar.   
  
Das Herzstück bildet der ca. 34.3 m² grosse, offene Wohn- und Essbereich mit direktem Zugang zur riesigen, sonnigen Terrasse. Ob gemütliche Abende oder Entspannung im Freien hier geniessen Sie höchste Lebensqualität.   
  
Highlights der Wohnung   
  
Grosszügiger Wohn-/Essbereich: Ca. 34.3 m² lichtdurchfluteter Raum für individuelles Einrichten.   
Moderne Küche: Ca. 8.1 m² gross, offen gestaltet und perfekt in den Wohnbereich integriert.   
Riesige Terrasse: Ca. 21.0 m² Aussenfläche für entspannte Stunden im Freien.   
Hochwertige Ausstattung: Edler Parkettboden in allen Wohn- und Schlafräumen sorgt für ein warmes, wohnliches Ambiente.   
Drei helle Schlafzimmer:   
Zimmer 1: ca. 18.6 m²   
Zimmer 2: ca. 12.5 m²   
Zimmer 3: ca. 14.5 m²   
Zwei moderne Nasszellen:   
Bad/WC (ca. 4.9 m²) mit Badewanne und eigenem Waschturm (Waschmaschine & Wäschetrockner).   
Du/WC (ca. 4.5 m²) mit Dusche, WC und Doppelwaschbecken.   
Barrierefreier Zugang: Ein Lift führt Sie bequem direkt vor die Wohnungstür.   
Eckdaten & Mietpreis   
  
Adresse / Lage: Niederglatt (1. Obergeschoss, Ausrichtung West)   
Zimmer: 4.5   
Nettowohnfläche: ca. 104.3 m² (zzgl. 21 m² Terrasse)   
Verfügbarkeit: per sofort   
Mietpreis: CHF 2'817.00 / Monat (inkl. Nebenkosten & Parkplatz)   
Haben wir Ihr Interesse geweckt? Vereinbaren Sie noch heute einen Besichtigungstermin unter der Nummer +41 79 543 33 82 und überzeugen Sie sich vor Ort.",,False,,
flatfox,86395025,,2185,,,2.0,60,,,Brandschenkestrasse 166,8002,Zürich,47.363557042101,8.526201771284,https://flatfox.ch/de/wohnung/brandschenkestrasse-166-8002-zurich/86395025/,APARTMENT,"Die Wohnung verfügt über zwei einladende, voll möblierte Zimmer.   
Zur Wohnung gehört außerdem ein Balkon, auf dem Sie wunderbar vom Alltag entspannen können. Eine Einbauküche steht Ihnen ebenfalls zur Verfügung.   
  
Im Zentrum von Zürich (Kreis 2), sehr ruhige Lage. Sackgasse ohne Verkehr. Ein Veloweg führt entlang der Sihl autofrei zur Börse und zum Hauptbahnhof und ist auch ein beliebter Weg für Jogger und Spaziergänger ins Naherholungsgebiet Allmend (10 Minuten).   
  
6 Gehminuten vom Bahnhof Enge.   
3 Gehminuten bis Haltestelle Waffenplatzstrasse: Tram 5, 13, 17, Bus 72.   
7 Gehminuten zur Sihl-City mit Einkaufszentrum, Restaurants, Kinos, Sportanlagen.",,False,,
flatfox,86395054,,1620,1420,200,3.0,59,1,1962,Feldweg 12,8623,Wetzikon ZH,47.332204742101,8.807311771286,https://flatfox.ch/de/wohnung/feldweg-12-8623-wetzikon-zh/86395054/,APARTMENT,"Wir vermieten diese 3 Zimmer Wohnung in ruhiger Wohnlage. Sie zeichnet sich durch folgende Merkmale aus:   
  
\- schöne Überbauung an zentraler Lage   
\- ruhige Wohnlage   
\- einfache Wohnungsgrundrisse   
\- grosses Wohnzimmer mit Parkett   
\- grosszügiger Balkon   
\- Schlafzimmer und Kinderzimmer mit Laminat   
\- Wandschränke im Korridor   
\- geschlossene Küche   
\- helles Badezimmer/WC mit weissen Plättli   
\- in wenigen Gehminuten im Zentrum   
\- Bushaltestelle in der Nähe   
  
\+ Einstellplätze kann dazugemietet werden (CHF 120.00/Monat)   
  
*Fotos entsprechen einer anderen Wohnung mit gleichem Grundriss*   
Besichtigung ist obligatorisch.   
  
Haben wir Ihr Interesse geweckt? Melden Sie sich zu einem Besichtigungstermin an. Wir freuen uns auf Ihre Bewerbung.","cable,petsallowed,parkingspace,garage,balconygarden",False,,2027-01-01
flatfox,86395066,,6230,5650,580,4.5,106,1,2020,Seestr. 48,8802,Kilchberg ZH,47.330914742101,8.545371771288,https://flatfox.ch/de/wohnung/seestr-48-8802-kilchberg-zh/86395066/,APARTMENT,"An privilegierter Lage, mit unverbaubarem Blick auf das weite Blau des Zürichsees, vermieten wir dieses Wohnerlebnis der Extraklasse!   
  
Überzeugen Sie sich durch einen hochwertigen Ausbaustandard, offenem Grundriss und architektonischen Highlights.   
  
\- Wohnbereich und Zimmer mit Eichen-Parkett   
\- Nasszellen mit Feinsteinzeug-Platten   
\- Poggenpohl-Küche mit Induktionsochfeld und integrierter Flachschirmhaube, Backofen, Steamer, Geschirrspüler und Silentstone-Arbeitsfläche   
\- Grosses Schlafzimmer mit Ensuite-Bad   
\- Zusätzliches Bad mit Badewanne, Lavabo, Toilette und Waschturm   
\- Grosse Terrasse   
\- Minergie zertifizert   
\- Kellerabteil   
  
\- Einstellplätze können für CHF 250.00 / monatlich dazu gemietet werden   
  
**Bilder sind nicht objektspezifisch, der Ausbaustandard ist aber identisch**   
  
Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre unverbindliche Kontaktaufnahme.","petsallowed,balconygarden,garage",False,,2026-10-01
flatfox,86395115,,,2050,180,3.0,60,2,1800,Kanalweg 2,8714,Feldbach,47.239094742102,8.786701771283,https://flatfox.ch/de/wohnung/kanalweg-2-8714-feldbach/86395115/,APARTMENT,"*   Sonnige & ruhige, möblierte 3 Zimmer Wohnung mit rund 60 m2 in über 200-jährigem Haus, teilweise mit Seesicht
*   Ideal für Expats, Wochenaufenthalter oder Leute, die direkt einziehen wollen ohne sich um Möbel & Hausrat zu kümmern
*   Komplett möbliert mit voll ausgestatteter Küche inkl. Nespressomaschine
*   Per 2019 neue Küche und neues Parkett im Wohnraum, 2024 neue Fenster
*   Südseitiger Balkon mit Blick auf den Garten und gegen den See
*   5 Minuten zu Fuss bis Bahnhof Feldbach, von dort mit dem Zug:
*   30 Minuten bis Zürich
*   10 Minuten bis Männedorf
*   6 Minuten bis Rapperswil
*   8 Minuten zu Fuss bis zum See und zur Seebadi Feldbach
*   Nur 3 Parteien im Haus, unkomplizierte Nutzung der Waschküche
*   2 Schlafzimmer mit je einem Einzelbett und Pult, wovon eines über grosse Einbauschränke verfügt
*   Parkplatz kann auf Wunsch für CHF 75 pro Monat dazu gemietet werden
*   Die Wohnung ist derzeit vermietet und kann ab 1.11.2026 oder nach Vereinbarung bezogen werden, befristet bis Ende Oktober 2027, unter Umständen auch länger.
*   Eine Mietdauer von weniger als 1 Jahr ist Verhandlungssache.","view,balconygarden,parkingspace,parquetflooring,dishwasher,cable",True,2019,2026-11-01
flatfox,86393351,,,2500,320,4.5,137,1,1986,Haselrainstrasse 4,8610,Uster,47.360208642101,8.711761771284,https://flatfox.ch/de/wohnung/haselrainstrasse-4-8610-uster/86393351/,APARTMENT,"Willkommen in Ihrem neuen Zuhause im charmanten Uster! Diese hochwertige 4.5-Zimmer-Maisonette-Dach-Wohnung im 1. und 2. Obergeschoss eines Mehrfamilienhauses mit 7 Eigentumswohnungen überzeugt mit zeitgemässem Design, nachhaltiger Bauweise und einer zentralen Lage nahe dem Stadtzentrum und dem Greifensee.  
Jede Wohnung hat eine eigene Gasheizung für das Warmwasser und die Bodenheizung.  
  
**Die Wohnung bietet:**  
  

*   **Grosszügige Wohnfläche:** 117 m2 auf zwei Etagen, mit einer Galerie 20 m2 unter dem Dach - ideal für Paare, Familien oder alle, die Wert auf Raum und Komfort legen
*   **Balkon Süd und Balkon Nord:** Geniessen Sie die sonnigen Tage auf Ihrem eigenen Aussenbereich mit schöner Aussicht auf den umliegenden Grünbereich
*   **Moderne Küche:** Hochwertige Geräte (Miele), 2 Backofen (1 mit Steamer, 1 mit Mikrowelle), Glaskeramik mit Induktion, Geschirrspüler, Kühlschrank mit Gefrierfach und 0-Schubladen
*   Badezimmer: Hochwertig ausgestattet mit zwei Waschbecken, Dusche, Dusch-WC und **Dampfdusche**
*   Waschmaschine/Tumbler: Praktischer Komfort in der eigenen Waschküche im Untergeschoss
*   **Einstellplatz à CHF 130.00 pro Monat:** Ausreichend Platz für Ihr Fahrzeug, ein Wandschrank, und separatem gemeinsamen Einstellkeller. Installation für Elektroauto vorbereitet
*   Spielplatz und kleine Spielwiese: Angrenzend an die Liegenschaft

Haben wir Ihr Interesse geweckt? Gerne zeigen wir Ihnen das Objekt.","view,parkingspace,balconygarden,garage,fireplace,dishwasher,cable,parquetflooring,tumbler,washingmachine",False,2026,
flatfox,86393363,,1799,,,1.0,,3,,,8004,Zürich,47.380700842108,8.517341771281,https://flatfox.ch/de/wohnung/8004-zurich/86393363/,APARTMENT,,"petsallowed,balconygarden,lift",True,,
flatfox,86393455,,2385,2225,160,4.5,,1,,Tösstalstrasse 71,8488,Turbenthal,47.440473942101,8.843841771281,https://flatfox.ch/de/wohnung/tosstalstrasse-71-8488-turbenthal/86393455/,APARTMENT,,,False,2026,
flatfox,86394096,,5130,4750,380,4.5,109,1,2018,Humrigenstrasse 66,8704,Herrliberg,47.284104742109,8.620101771281,https://flatfox.ch/de/wohnung/humrigenstrasse-66-8704-herrliberg/86394096/,APARTMENT,"Willkommen in dieser modernen und gepflegten 4.5-Zimmer-Wohnung an der Humrigenstrasse 66 in Herrliberg. Das im Jahr 2018 erbaute Gebäude überzeugt durch zeitgemässe Architektur, hohe Wohnqualität und eine Minergie-Zertifizierung – für nachhaltiges und energieeffizientes Wohnen. 

Mit einer Wohnfläche von **109 m²** im 1. Obergeschoss bietet diese Wohnung grosszügigen Raum für anspruchsvolles Wohnen. Der offene Wohn- und Essbereich mit Kochinsel und Holzboden lädt zum Verweilen ein. Grosse Fenster fluten den Raum mit Tageslicht und gewähren einen herrlichen Blick auf den Balkon mit Aussenbestuhlung. 

_Die Wohnung bietet unter anderem:_

  * **Offene Küche und Wohnbereich:** Helle, moderne Einrichtung mit Kochinsel und Holzboden, grossem Esstisch und gemütlichem Sitzbereich. 

  * **3 Schlafzimmer und 2 Badezimmer** (eins en suite) 

  * **Balkon:** Mit schöner Aussicht und Sitzgelegenheiten im Freien. **Unverbaubarer Blick auf den Rossbach‑Wald** . 

  * **Sehr grosse Gartenanlage** (2’136 m²) zur gemeinschaftlichen Nutzung 

  * **Lift:** Bequemer Zugang zu allen Etagen. 

  * **Parkplatz:** Inklusive Abstellmöglichkeit für Ihr Fahrzeug. Aussenparkplatz: **CHF 120 / Monat** (separat) 

  * **Privater Wash-und Abstellraum** (mit Waschmaschine und Tumbler; Raum 11.5m² **)**

  * **Minergie-Zertifizierung:** Höchste Standards in Energieeffizienz und Wohnkomfort. Die Minergie‑Bauweise ermöglicht im Sommer eine natürliche Luftzirkulation, die die Wohnung angenehm kühl hält – auch bei aussergewöhnlicher Hitze. In der kalten Jahreszeit sorgt das System für konstant warme, komfortable Wohnverhältnisse. 

  * **Süd-West-Ausrichtung** , sehr ruhig und Sonne vom Morgen bis zum Sonnenuntergang. 

  * **2026:** Gemeindesteuerfuss **73 %** (Rang 3 von 160 Gemeinden) 




Die Lage ist **ruhig** und sonnig – ideal für alle, die Erholung und Natur schätzen. Der Zürichsee liegt in unmittelbarer Nähe (1.1km), und die Fähre ab **Herrliberg (See)** ist in nur 12 Gehminuten erreichbar. 

_Infrastruktur in der Umgebung:_

  * **Bushaltestelle direkt vor dem Haus:** Bus no. 972 

  * **Herrliberg Schulhaus:** Nur 2 Gehminuten entfernt. 

  * **Drogerie Herrliberg:** In 5 Gehminuten erreichbar. 

  * **Coop Supermarkt:** Bequem in 7 Gehminuten zu Fuss. 

  * **Schulhaus Breiti A und B:** Ideal für Familien – nur 4 Gehminuten entfernt. 

  * **Bahnhof Herrliberg-Feldmeilen:** In 12 Gehminuten erreichbar. 




Diese exklusive Wohnung steht ab dem **1\. April 2027** zur Verfügung. Eine seltene Gelegenheit, in einer der attraktivsten Gemeinden am Zürichsee zu wohnen – modern, ruhig und bestens erschlossen. 

_Haustiere (Hunde und Katzen) sind nicht gestattet. Wir bevorzugen eine rauchfreie Nutzung der Wohnung._","parkingspace,lift,balconygarden,view,washingmachine,minergie,dishwasher",False,,2027-04-01
flatfox,86394126,,2030,1890,140,2.5,68,3,2018,Sulzerallee 81,8404,Winterthur,47.502840842101,8.765501771282,https://flatfox.ch/de/wohnung/sulzerallee-81-8404-winterthur/86394126/,APARTMENT,"Willkommen bei sue&til;   
  
Tauchen Sie ein, denn hier erwartet Sie eine spritzige, inspirierende und innovative Wohnoase, welche auch Ihr Herz höher schlagen lässt!   
  
Wir sind die Siedlung im modernen Winterthurer Quartier Neuhegi mit Parks und allem, was es für ein aktives Leben braucht. sue&til; legt grossen Wert darauf, Ihnen zahlreiche Highlights und Annehmlichkeiten zu bieten. Sie können sicher sein, dass sue&til; Ihnen nicht nur alle Ihre Wünsche an Ihr neues Zuhause erfüllt, sondern viel mehr bietet.   
  
Für Ihren Wohnkomfort verfügt die Wohnung über folgenden Ausbau   
  
\- Offen gestalteter Grundriss für die grosszügige Atmosphäre   
\- Hochwertige Eichenparkettböden für den edlen Touch in den Wohnräumen   
\- Hochwertiges Bad/WC mit Feinsteinzeugplatten als persönliche Wellnessoase   
\- Offene Küche mit Natursteinabdeckung, Glaskeramikherd und Geschirrspüler, welche Ihre Lust zum Kochen weckt   
\- Komfort-Wohnungslüftung mit individueller Steuerung für ein behagliches Wohngefühl   
\- Waschmaschine und Tumbler in der Wohnung zur Erleichterung Ihren Alltags   
\- Kellerabteil als zusätzlichen Stauraum   
  
**Die Bilder stammen von einer Typähnlich Wohnung.**   
  
Im Neuhegi leben Sie in einem eigenständigen, vielseitigen Arbeits- und Lebensraum, welcher Ihnen eine erstklassige Lebensqualität schenkt. sue&til; ist über sämtliche Verkehrsmittel hervorragend mit der Altstadt und dem Hauptbahnhof von Winterthur und den grösseren Städten der Schweiz verbunden. Ob mit Ihrem Auto oder den ÖV, verschiedenste Möglichkeiten können ausgewählt werden, ganz individuell nach Ihren persönlichen Bedürfnissen. sue&til; passt für Singles, Paare und Familien - und sogar für Sie und Ihre Freunde, die zusammen eine Wohngemeinschaft gründen wollen. Wir freuen uns auf Sie - Ihr sue&til.;",,False,2018,2026-11-01
flatfox,86394131,,,1980,115,1.5,39,,,Carl-Spitteler-Strasse 59-63,8053,Zürich,47.356614742105,8.592271771285,https://flatfox.ch/de/wohnung/carl-spitteler-strasse-59-63-8053-zurich/86394131/,APARTMENT,"Im **CARLA – Zuhause am Sonnenhang** in Zürich-Witikon erwartet Sie **stilvolles Wohnen in ruhiger, grüner Lage** mit modernem Komfort und durchdachten Grundrissen – ideal für Singles, Paare und Familien, die Wert auf ein wohnliches Zuhause mit persönlicher Note legen.   
  
**Highlights:**   
  

* 21 attraktive Mietwohnungen von **1½- bis 4½-Zimmer-Wohnungen** mit hellem, funktionalem Grundriss 
* **Erneuerte und erweiterte Mehrfamilienhäuser** an der Carl-Spitteler-Strasse 59/61/63 – Bezug **ab sofort**
* **Balkon oder Terrasse** bei jeder Wohnung – viele mit Sonne bis in den Abend hinein 
* **Warme Materialien & hochwertige Ausstattung ** in Küche und Bad, Eichenparkett und grossformatige Platten 
* Ruhige Lage am Hang mit **Weitsicht, Natur** und unmittelbarer Nähe zu Wäldern 
* **Schulen, Einkauf (Coop/Migros/Aldi), Freizeit & ÖV im Quartier ** – Zentrum Witikon in wenigen Minuten erreichbar 
  
Bewerben Sie sich direkt auf der Webseite https://www.carla-witikon.ch/.   
Intercity Immobilien AG   
+41 58 705 00 50   
zuerich@intercity.ch   
  
Wir freuen uns auf Ihre Kontaktaufnahme!   
Ihr Intercity Immobilien Team   
  
*Die gezeigten Abbildungen sind als Mustervisualisierungen zu verstehen und können auch andere Wohnungen der Liegenschaft darstellen.",balconygarden,False,,
flatfox,86394133,,2430,2180,250,4.5,122,3,,Badstubenstrasse 9,8880,Walenstadt,47.123824742101,9.313371771285,https://flatfox.ch/de/wohnung/badstubenstrasse-9-8880-walenstadt/86394133/,APARTMENT,"An zentraler Lage mitten in Walenstadt steht diese 4 1/2-Zimmer-Wohnung zur Vermietung. Die Wohnung erstreckt sich über zwei Geschosse mit gesamthaft zwei sonnenverwöhnten Balkonen/Terrassen in Süd + West Ausrichtung. Das grosszügige Kellerabteil sowie ein gut erreichbarer Tiefgaragenplatz runden das Angebot ab.   
  
Wohnkonzept   
  
Erdgeschoss   
Haupteingang-Garderobe 9.0 m2   
Küche 12.0 m2   
Wohnen-Essen 37.0 m2   
WC-Lavabo 3.0 m2   
Korridor/Treppe 5.0m2   
  
Obergeschoss   
Gangbereich 5.0 m2   
Zimmer 16.0 m2   
Zimmer 12.0 m2   
Zimmer 11.0 m2   
Bad 6.0 m2   
Korridor/Treppe 6.0m2   
  
Ein Tiefgaragenplatz kann für CHF 120.00 / Mt. dazu gemietet werden.",,False,,
flatfox,86394134,,,3500,245,4.5,85,0,,Carl-Spitteler-Strasse 59-63,8053,Zürich,47.356614742105,8.592271771285,https://flatfox.ch/de/wohnung/carl-spitteler-strasse-59-63-8053-zurich/86394134/,APARTMENT,"Im **CARLA – Zuhause am Sonnenhang** in Zürich-Witikon erwartet Sie **stilvolles Wohnen in ruhiger, grüner Lage** mit modernem Komfort und durchdachten Grundrissen – ideal für Singles, Paare und Familien, die Wert auf ein wohnliches Zuhause mit persönlicher Note legen.   
  
**Highlights:**   
  

* 21 attraktive Mietwohnungen von **1½- bis 4½-Zimmer-Wohnungen** mit hellem, funktionalem Grundriss 
* **Erneuerte und erweiterte Mehrfamilienhäuser** an der Carl-Spitteler-Strasse 59/61/63 – Bezug **ab sofort**
* **Balkon oder Terrasse** bei jeder Wohnung – viele mit Sonne bis in den Abend hinein 
* **Warme Materialien & hochwertige Ausstattung ** in Küche und Bad, Eichenparkett und grossformatige Platten 
* Ruhige Lage am Hang mit **Weitsicht, Natur** und unmittelbarer Nähe zu Wäldern 
* **Schulen, Einkauf (Coop/Migros/Aldi), Freizeit & ÖV im Quartier ** – Zentrum Witikon in wenigen Minuten erreichbar 
  
Bewerben Sie sich direkt auf der Webseite https://www.carla-witikon.ch/.   
Intercity Immobilien AG   
+41 58 705 00 50   
zuerich@intercity.ch   
  
Wir freuen uns auf Ihre Kontaktaufnahme!   
Ihr Intercity Immobilien Team   
  
*Die gezeigten Abbildungen sind als Mustervisualisierungen zu verstehen und können auch andere Wohnungen der Liegenschaft darstellen.",balconygarden,False,,
